570.	1.4676798508253256e-13
570.1	1.6665289592236653e-13
570.2	1.891890712696033e-13
570.3	2.1472414070713853e-13
570.4	2.4365052377938285e-13
570.5	2.7641109596599657e-13
570.6	3.135055577040159e-13
570.7	3.5549759193462e-13
570.8	4.030229058216628e-13
570.9	4.567982636422747e-13
571.	5.176316305184927e-13
571.1	5.864335607963746e-13
571.2	6.642299806440594e-13
571.3	7.521765320228367e-13
571.4	8.515746647860421e-13
571.5	9.638896855031832e-13
571.6	1.0907709959501156e-12
571.7	1.23407478131571e-12
571.8	1.3958894383706846e-12
571.9	1.5785640674611476e-12
572.	1.7847403896007414e-12
572.1	2.0173884915762743e-12
572.2	2.279846848290904e-12
572.3	2.575867123082673e-12
572.4	2.909664304029491e-12
572.5	3.2859727979057285e-12
572.6	3.710109174212242e-12
572.7	4.188042330284782e-12
572.8	4.726471935784623e-12
572.9	5.332916111806362e-12
573.	6.015809407421086e-12
573.1	6.784612255905606e-12
573.2	7.649933225368456e-12
573.3	8.623665525443461e-12
573.4	9.719139394673786e-12
573.5	1.0951292173828488e-11
573.6	1.233685807063775e-11
573.7	1.3894579843219672e-11
573.8	1.5645444875206482e-11
573.9	1.7612948387688296e-11
574.	1.9823386834294416e-11
574.1	2.230618485921889e-11
574.2	2.509425956685243e-11
574.3	2.8224426259823198e-11
574.4	3.173785025357961e-11
574.5	3.568054987456036e-11
574.6	4.010395630063212e-11
574.7	4.5065536511797325e-11
574.8	5.0629486292459836e-11
574.9	5.6867500970094085e-11
575.	6.385963239593187e-11
575.1	7.169524157964416e-11
575.2	8.04740573896581e-11
575.3	9.030735283396823e-11
575.4	1.0131925165289947e-10
575.5	1.1364817929644295e-10
575.6	1.2744847383775707e-10
575.7	1.4289217400341448e-10
575.8	1.601710032962377e-10
575.9	1.7949857116366005e-10
576.	2.0111281434097145e-10
576.1	2.2527870389573448e-10
576.2	2.522912461358927e-10
576.3	2.8247880844554835e-10
576.4	3.162068043032223e-10
576.5	3.538817752451509e-10
576.6	3.959559113939023e-10
576.7	4.4293205640968864e-10
576.8	4.953692473784875e-10
576.9	5.538888452654846e-10
577.	6.191813171763548e-10
577.1	6.920137378352093e-10
577.2	7.732380844504333e-10
577.3	8.638004065622031e-10
577.4	9.647509606056475e-10
577.5	1.077255407846646e-9
577.6	1.202607184134491e-9
577.7	1.3422411606337729e-9
577.8	1.4977487264460564e-9
577.9	1.6708944368975823e-9
578.	1.8636343853522686e-9
578.1	2.0781364718353965e-9
578.2	2.3168027586214423e-9
578.3	2.582294121403839e-9
578.4	2.8775574248558503e-9
578.5	3.205855473462559e-9
578.6	3.5708000126452053e-9
578.7	3.976388081560004e-9
578.8	4.427042047766426e-9
578.9	4.9276536854263796e-9
579.	5.48363269303593e-9
579.1	6.100960084207833e-9
579.2	6.786246925920756e-9
579.3	7.546798943297719e-9
579.4	8.390687558657981e-9
579.5	9.326827985642217e-9
579.6	1.036506505708896e-8
579.7	1.1516267528342706e-8
579.8	1.2792431666354478e-8
579.9	1.4206795009713812e-8
580.	1.5773961266126648e-8
580.1	1.751003740250717e-8
580.2	1.94327840791994e-8
580.3	2.1561780684734282e-8
580.4	2.3918606341559446e-8
580.5	2.65270383770877e-8
580.6	2.941326988920834e-8
580.7	3.2606148181683904e-8
580.8	3.613743600386893e-8
580.9	4.0042097701812374e-8
581.	4.4358612575086464e-8
581.1	4.912931793716243e-8
581.2	5.440078459758297e-8
581.3	6.022422772349322e-8
581.4	6.665595629747582e-8
581.5	7.375786466962989e-8
581.6	8.159797000667341e-8
581.7	9.025099977060048e-8
581.8	9.979903371686896e-8
581.9	1.1033220528895435e-7
582.	1.2194946770455415e-7
582.1	1.3475943048203062e-7
582.2	1.4888127264523754e-7
582.3	1.6444573937478402e-7
582.4	1.8159622944646187e-7
582.5	2.0048998141593577e-7
582.6	2.21299367177846e-7
582.7	2.442133022487455e-7
582.8	2.69438782902943e-7
582.9	2.9720256113154296e-7
583.	3.2775296930194224e-7
583.1	3.613619073748707e-7
583.2	3.9832700659065067e-7
583.3	4.3897398467460363e-7
583.4	4.836592088377954e-7
583.5	5.327724841691815e-7
583.6	5.867400864392353e-7
583.7	6.46028059864985e-7
583.8	7.111458020354341e-7
583.9	7.826499599697663e-7
584.	8.611486631867231e-7
584.1	9.47306121716711e-7
584.2	1.0418476191902345e-6
584.3	1.145564933506311e-6
584.4	1.2593222201293448e-6
584.5	1.38406239579307e-6
584.6	1.5208140633275135e-6
584.7	1.6706990214688174e-6
584.8	1.8349404068912077e-6
584.9	2.0148715193228027e-6
585.	2.2119453844862226e-6
585.1	2.4277451137733243e-6
585.2	2.663995124015995e-6
585.3	2.922573285494264e-6
585.4	3.2055240714375127e-6
585.5	3.515072787742066e-6
585.6	3.853640967494769e-6
585.7	4.223863021146849e-6
585.8	4.628604239886088e-6
585.9	5.070980256916454e-6
586.	5.554378078996441e-6
586.1	6.082478808775388e-6
586.2	6.659282187179037e-6
586.3	7.289133094419873e-6
586.4	7.976750158151207e-6
586.5	8.72725662787363e-6
586.6	9.54621368603641e-6
586.7	0.000010439656378305733
586.8	0.00001141413235833254
586.9	0.000012476743656038413
587.	0.000013635191692989321
587.1	0.000014897825783975361
587.2	0.000016273695380387016
587.3	0.000017772606328554383
587.4	0.00001940518143489596
587.5	0.000021182925649535857
587.6	0.000023118296201196696
587.7	0.000025224778038523048
587.8	0.000027516964956807607
587.9	0.000030010646814350302
588.	0.00003272290326941928
588.1	0.000035672204497289206
588.2	0.00003887851937687051
588.3	0.00004236343166842724
588.4	0.00004615026473772178
588.5	0.000050264215417674365
588.6	0.00005473249763669442
588.7	0.00005958449648284722
588.8	0.00006485193341555704
588.9	0.00007056904338146714
589.	0.0000767727646384201
589.1	0.00008350294214187748
589.2	0.00009080254540086716
589.3	0.0000987179017665758
589.4	0.0001072989461757537
589.5	0.00011659948843317426
589.6	0.00012667749918335598
589.7	0.00013759541579064983
589.8	0.00014942046941988845
589.9	0.00016222503468660835
590.	0.0001760870033264497
590.1	0.00019109018341885607
590.2	0.00020732472578925175
590.3	0.0002248875793081943
590.4	0.00024388297690494903
590.5	0.00026442295421640554
590.6	0.00028662790290201966
590.7	0.0003106271607692728
590.8	0.00033655964097462754
590.9	0.00036457450269096833
591.	0.0003948318657639588
591.1	0.0004275035720190477
591.2	0.0004627739960247136
591.3	0.0005008409082696668
591.4	0.0005419163938704527
591.5	0.0005862278300908812
591.6	0.0006340189261295298
591.7	0.0006855508288111979
591.8	0.0007411032980080963
591.9	0.000800975955814008
592.	0.000865489613699314
592.1	0.0009349876820914404
592.2	0.0010098376670468773
