1	806.471
2	800.827
3	800.469
4	800.637
5	803.721
6	792.375
7	801.602
8	814.272
9	797.333
10	800.072
11	815.576
12	798.318
13	781.821
14	788.507
15	803.002
16	790.435
17	795.062
18	816.181
19	804.828
20	801.828
21	795.324
22	792.791
23	789.356
24	789.57
25	798.523
26	805.553
27	790.696
28	806.721
29	804.274
30	815.389
31	808.38
32	818.247
33	839.734
34	837.395
35	805.516
36	709.079
37	816.839
38	800.397
39	808.7
40	818.881
41	810.757
42	806.805
43	801.336
44	798.272
45	815.676
46	805.689
47	811.053
48	798.779
49	792.009
50	810.706
51	809.498
52	823.334
53	790.392
54	808.983
55	808.186
56	794.537
57	808.302
58	790.755
59	791.793
60	801.503
61	798.785
62	801.428
63	814.587
64	815.067
65	798.814
66	810.631
67	777.977
68	790.545
69	809.261
70	798.592
71	798.02
72	806.231
73	793.828
74	802.733
75	806.453
76	805.434
77	820.8
78	790.591
79	798.666
80	788.703
81	784.548
82	801.165
83	791.03
84	795.912
85	798.04
86	791.278
87	791.887
88	811.776
89	796.671
90	772.18
91	789.599
92	808.265
93	790.663
94	793.867
95	798.401
96	786.108
97	757.333
98	803.495
99	805.611
100	812.186
101	800.474
102	806.395
103	800.881
104	798.975
105	800.097
106	804.782
107	804.243
108	797.295
109	799
110	807.612
111	791.589
112	800.78
113	803.594
114	797.271
115	802.15
116	801.842
117	803.163
118	819.089
119	808.046
120	812.434
121	794.545
122	795.975
123	800.921
124	802.949
125	769.326
126	809.9
127	807.234
128	816.841
129	802.917
130	791.371
131	814.436
132	809.543
133	790.981
134	803.37
135	801.087
136	805.096
137	800.741
138	811.609
139	803.6
140	796.199
141	808.665
142	805.99
143	807.83
144	803.635
145	797.864
146	772.35
147	787.879
148	795.052
149	809.051
150	807.168
151	796.565
152	803.955
153	808.131
154	802.985
155	791.71
156	786.651
157	792.585
158	799.44
159	808.348
160	807.206
161	798.711
162	796.723
163	802.01
164	795.248
165	776.034
166	820.027
167	809.279
168	794.754
169	770.664
170	799.317
171	831.483
172	809.51
173	808.551
174	806.794
175	799.582
176	788.749
177	795.869
178	801.303
179	796.14
180	792.955
181	808.041
182	801.824
183	795.4
184	807.603
185	818.534
186	794.298
187	804.337
188	806.839
189	804.478
190	792.138
191	821.772
192	807.946
193	809.853
194	792.831
195	805.054
196	793.207
197	804.65
198	801.573
199	802.789
200	801.358
201	807.109
202	810.295
203	794.842
204	802.59
205	806.355
206	807.131
207	821.931
208	808.166
209	805.656
210	803.93
211	794.525
212	799.57
213	798.218
214	775.439
215	805.951
216	796.309
217	798.228
218	797.935
219	796.518
220	801.72
221	812.661
222	798.731
223	812.109
224	809.064
225	799.137
226	784.545
227	783.18
228	801.228
229	784.201
230	794.247
231	800.451
232	801.597
233	799.348
234	802.287
235	787.539
236	793.712
237	786.87
238	800.873
239	810.457
240	808.087
241	799.533
242	792.12
243	805.615
244	803.536
245	803.68
246	816.487
247	802.521
248	798.55
249	813.116
250	795.984
251	793.843
252	808.589
253	792.6
254	785.443
255	794.201
256	808.04
257	809.172
258	799.381
259	813.997
260	818.805
261	814.355
262	802.103
263	799.38
264	801.95
265	796.85
266	802.572
267	797.142
268	799.072
269	798.687
270	806.887
271	803.778
272	786.469
273	803.858
274	788.202
275	799.707
276	800.251
277	802.875
278	795.797
279	805.013
280	788.614
281	807.634
282	796.463
283	782.248
284	787.738
285	806.054
286	795.421
287	788.575
288	800.962
289	808.212
290	796.856
291	785.426
292	803.722
293	801.27
294	800.639
295	796.304
296	788.724
297	807.923
298	810.01
299	791.708
300	797.47
301	791.168
302	795.718
303	786.611
304	796.858
305	790.223
306	794.148
307	801.383
308	803.951
309	809.695
310	814.832
311	804.013
312	796.191
313	786.749
314	774.225
315	790.118
316	792.637
317	791.368
318	807.114
319	792.946
320	797.619
321	801.767
322	806.366
323	794.588
324	805.28
325	790.33
326	791.61
327	783.369
328	805.224
329	811.892
330	796.678
331	801.987
332	807.291
333	803.039
334	804.816
335	807.82
336	800.936
337	816.656
338	788.332
339	800.005
340	802.523
341	766.866
342	792.338
343	803.78
344	788.566
345	807.766
346	803.097
347	797.33
348	809.478
349	786.422
350	784.461
351	792.809
352	798.259
353	793.628
354	804.53
355	795.361
356	796.192
357	807.057
358	808.632
359	806.803
360	800.604
361	791.621
362	796.397
363	795.51
364	796.986
365	796.897
366	803.414
367	788.144
368	793.332
369	790.121
370	787.482
371	789.837
372	800.814
373	795.432
374	834.708
375	807.073
376	798.647
377	814.224
378	802.433
379	799.157
380	807.881
381	799.82
382	810.618
383	800.465
384	804.997
385	814.983
386	804.086
387	785.901
388	814.093
389	796.451
390	809.31
391	791.068
392	777.225
393	787.023
394	790.73
395	809.295
396	813.718
397	787.707
398	791.27
399	793.804
400	798.428
401	795.67
402	801.786
403	800.142
404	797.565
405	791.381
406	811.138
407	820.347
408	800.815
409	787.09
410	800.265
411	798.749
412	796.906
413	833.277
414	806.303
415	815.415
416	798.877
417	794.361
418	792.432
419	811.663
420	792.178
421	812.762
422	787.982
423	779.633
424	809.661
425	799.572
426	798.698
427	798.312
428	793.233
429	790.629
430	813.147
431	764.868
432	807.161
433	790.868
434	805.226
435	842.465
436	806.408
437	809.757
438	814.451
439	807.088
440	809.898
441	800.775
442	812.976
443	805.378
444	803.301
445	794.202
446	803.425
447	802.217
448	795.717
449	799.466
450	800.349
451	801.416
452	792.419
453	802.15
454	805.388
455	795.313
456	804.419
457	819.546
458	800.634
459	806.567
460	784.742
461	809.388
462	809.64
463	812.576
464	803.589
465	804.645
466	786.644
467	810.459
468	800.855
469	807.859
470	817.324
471	817.975
472	795.331
473	793.27
474	802.162
475	803.032
476	801.426
477	804.065
478	816.718
479	798.782
480	789.956
481	797.088
482	796.986
483	807.724
484	792.78
485	789.538
486	813.136
487	796.356
488	787.003
489	809.724
490	804.858
491	770.279
492	788.806
493	819.845
494	804.687
495	800.087
496	812.129
497	801.589
498	814.655
499	808.106
500	795.819
501	791.326
502	795.417
503	804.143
504	811.037
505	794.062
506	800.102
507	776.096
508	792.871
509	816.694
510	806.144
511	811.591
512	816.198
513	797.351
514	789.694
515	794.906
516	799.642
517	812.864
518	811.922
519	796.388
520	795.933
521	810.383
522	804.132
523	799.703
524	801.696
525	805.961
526	802.437
527	818.758
528	799.922
529	798.723
530	803.04
531	809.062
532	810.363
533	783.965
534	782.264
535	802.43
536	796.534
537	793.138
538	793.589
539	793.861
540	806.039
541	794.756
542	803.933
543	802.87
544	783.305
545	809.103
546	819.673
547	810.096
548	799.473
549	778.163
550	790.317
551	805.169
552	795.142
553	798.352
554	806.667
555	803.035
556	808.459
557	802.145
558	791.789
559	815.907
560	814.577
561	804.322
562	810.234
563	811.402
564	811.414
565	786.154
566	814.331
567	796.952
568	809.149
569	805.825
570	806.712
571	793.679
572	799.349
573	791.421
574	797.042
575	794.125
576	795.764
577	820.132
578	805.601
579	837.234
580	797.567
581	798.157
582	783.569
583	801.508
584	805.378
585	797.368
586	794.332
587	806.28
588	801.12
589	798.992
590	806.884
591	808.208
592	795.928
593	795.658
594	796.55
595	795.646
596	795.47
597	794.896
598	799.454
599	801.364
600	797.154
601	805.877
602	807.564
603	796.593
604	801.789
605	804.121
606	800.065
607	805.155
608	801.276
609	808.193
610	820.108
611	805.493
612	788.431
613	795.037
614	802.239
615	796.926
616	813.232
617	800.35
618	790.457
619	834.744
620	784.973
621	795.59
622	809.91
623	801.157
624	803.064
625	796.125
626	811.554
627	792.323
628	793.008
629	794.937
630	801.645
631	798.468
632	795.317
633	811.551
634	817.288
635	819.619
636	811.092
637	809.432
638	805.08
639	794.53
640	812.076
641	808.61
642	803.281
643	802.066
644	802.833
645	804.886
646	800.33
647	811.71
648	811.28
649	784.724
650	809.622
651	812.327
652	813.87
653	803.66
654	803.84
655	804.515
656	795.904
657	792.371
658	789.704
659	805.557
660	806.334
661	814.654
662	794.439
663	762.299
664	795.297
665	795.144
666	809.395
667	811.714
668	793.504
669	793.515
670	802.695
671	799.461
672	798.533
673	796.869
674	808.822
675	790.335
676	805.301
677	805.355
678	805.458
679	805.059
680	795.612
681	797.809
682	801.534
683	814.791
684	809.539
685	803.583
686	812.413
687	812.681
688	810.131
689	797.313
690	792.451
691	801.05
692	809.549
693	797.104
694	791.749
695	802.356
696	790.399
697	804.847
698	807.994
699	803.665
700	815.181
701	799.423
702	789.71
703	786.062
704	793.891
705	818.929
706	806.341
707	807.187
708	796.102
709	814.162
710	806.799
711	791.477
712	806.003
713	803.355
714	790.332
715	779.275
716	803.5
717	788.493
718	782.996
719	807.019
720	802.172
721	816.727
722	820.097
723	800.823
724	801.157
725	809.458
726	799.73
727	799.412
728	798.893
729	787.101
730	804.138
731	823.353
732	800.601
733	803.531
734	797.437
735	790.481
736	800.221
737	795.887
738	846.435
739	804.045
740	807.846
741	793.765
742	797.91
743	802.695
744	810.376
745	800.406
746	805.702
747	805.084
748	800.584
749	799.399
750	808.036
751	808.927
752	812.466
753	793.224
754	795.892
755	806.903
756	811.037
757	800.468
758	801.296
759	800.692
760	795.835
761	816.66
762	815.83
763	803.859
764	805.454
765	812.286
766	795.036
767	805.339
768	791.311
769	806.992
770	804.087
771	802.542
772	806.265
773	797.366
774	798.419
775	795.992
776	808.305
777	799.604
778	803
779	799.23
780	797.589
781	808.982
782	815.745
783	813.127
784	790.795
785	795.106
786	811.144
787	795.948
788	813.763
789	799.637
790	801.152
791	800.434
792	802.94
793	811.058
794	811.351
795	798.962
796	809.094
797	806.026
798	809.1
799	813.646
800	803.711
801	799.989
802	791.76
803	794.437
804	789.913
805	795.907
806	789.843
807	796.176
808	807.557
809	803.216
810	798.482
811	804.548
812	800.303
813	797.388
814	798.76
815	796.249
816	778.951
817	785.74
818	791.386
819	796.694
820	789.015
821	801.548
822	792.32
823	801.044
824	786.538
825	781.154
826	791.575
827	813.092
828	794.582
829	797.798
830	808.762
831	798.36
832	813.755
833	800.494
834	797.664
835	812.604
836	797.667
837	793.59
838	799.076
839	794.829
840	794.213
841	787.023
842	797.234
843	805.052
844	792.718
845	797.322
846	809.81
847	799.281
848	799.606
849	806.45
850	794.699
851	814.181
852	806.528
853	803.124
854	780.748
855	795.103
856	809.494
857	800.713
858	790.734
859	800.828
860	805.57
861	800.551
862	810.692
863	796.626
864	802.395
865	805.523
866	798.655
867	789.815
868	804.282
869	795.352
870	796.532
871	803.69
872	802.268
873	814.262
874	820.96
875	812.399
876	788.437
877	798.327
878	807.807
879	792.607
880	788.869
881	813.261
882	801.629
883	808.235
884	798.189
885	810.288
886	801.456
887	802.009
888	795.451
889	797.541
890	805.199
891	801.395
892	804.066
893	773.877
894	794.758
895	801.846
896	816.178
897	822.446
898	807.071
899	811.158
900	807.878
901	797.316
902	809.471
903	804.879
904	803.71
905	806.126
906	787.267
907	795.272
908	789.162
909	790.676
910	793.89
911	806.629
912	788.262
913	814.709
914	810.584
915	810.414
916	787.093
917	791.65
918	807.916
919	789.088
920	796.739
921	794.932
922	796.4
923	807.383
924	814.892
925	811.906
926	799.507
927	805.066
928	808.103
929	798.694
930	789.299
931	799.245
932	808.181
933	804.95
934	804.3
935	796.482
936	789.793
937	788.14
938	795.03
939	791.966
940	804.069
941	796.462
942	805.762
943	814.007
944	816.759
945	816.714
946	808.942
947	786.905
948	807.69
949	794.996
950	792.233
951	807.031
952	797.637
953	791.693
954	796.246
955	800.208
956	793.789
957	794.954
958	794.775
959	801.472
960	805.561
961	807.402
962	802.611
963	804.879
964	791.763
965	812.845
966	805.597
967	803.875
968	807.189
969	795.864
970	799.996
971	803.167
972	793.444
973	802.42
974	814.772
975	799.305
976	807.105
977	796.8
978	792.541
979	808.233
980	812.282
981	806.69
982	798.094
983	796.289
984	799.554
985	793.591
986	813.543
987	797.719
988	810.234
989	846.992
990	798.19
991	799.646
992	796.583
993	817.207
994	815.788
995	800.734
996	805.625
997	806.508
998	807.798
999	794.24
1000	797.244
1001	812.17
1002	801.474
1003	802.658
1004	810.753
1005	810.328
1006	801.574
1007	817.383
1008	801.163
1009	796.291
1010	802.986
1011	803.364
1012	808.54
1013	812.317
1014	809.675
1015	795.475
1016	795.612
1017	784.811
1018	794.664
1019	799.484
1020	792.062
1021	783.516
1022	829.139
1023	846.992
1024	785.581
1025	788.551
1026	802.447
1027	791.323
1028	791.011
1029	787.967
1030	812.302
1031	809.239
1032	801.051
1033	805.991
1034	786.626
1035	794.214
1036	799.895
1037	769.267
1038	771.754
1039	810.002
1040	812.197
1041	810.056
1042	809.616
1043	810.391
1044	816.236
1045	792.925
1046	808.813
1047	800.524
1048	800.046
1049	804.121
1050	805.958
1051	814.396
1052	795.309
1053	778.034
1054	812.158
1055	784.067
1056	801.526
1057	784.883
1058	801.658
1059	796.424
1060	795.282
1061	781.067
1062	789.741
1063	799.672
1064	792.439
1065	789.301
1066	798.941
1067	788.258
1068	794.463
1069	795.717
1070	802.807
1071	815.945
1072	803.842
1073	808.822
1074	777.129
1075	803.457
1076	813.294
1077	797.207
1078	806.106
1079	802.202
1080	801.424
1081	811.239
1082	794.899
1083	795.555
1084	795.842
1085	794.46
1086	788.763
1087	800.396
1088	794.195
1089	785.603
1090	817.99
1091	808.605
1092	819.547
1093	802.634
1094	803.873
1095	804.362
1096	798.089
1097	804.268
1098	801.878
1099	806.882
1100	787.901
1101	807.034
1102	792.965
1103	803.788
1104	815.683
1105	813.509
1106	817.197
1107	803.761
1108	804.718
1109	800.412
1110	823.836
1111	799.783
1112	819.397
1113	807.409
1114	837.815
1115	801.229
1116	803.059
1117	787.841
1118	798.353
1119	811.091
1120	809.128
1121	808.745
1122	803.872
1123	793.348
1124	799.995
1125	804.011
1126	787.336
1127	800.859
1128	787.221
1129	800.553
1130	815.32
1131	792.042
